season,hour,holiday,workingday,weather,windspeed,casual,registered,count,temperature,humidity_values
3.0,1,0.0,0.0,2.0,0.1642,31,99,130.0,2,0
3.0,2,0.0,0.0,2.0,0.1045,32,90,122.0,2,0
3.0,3,0.0,0.0,2.0,0.1045,13,30,43.0,2,0
3.0,4,0.0,0.0,1.0,0.0,6,10,16.0,2,0
3.0,5,0.0,0.0,1.0,0.0,0,6,6.0,2,0
3.0,6,0.0,0.0,2.0,0.0896,5,14,19.0,3,0
3.0,7,0.0,0.0,2.0,0.0,13,25,38.0,3,0
3.0,8,0.0,0.0,2.0,0.0,31,122,153.0,3,0
3.0,9,0.0,0.0,2.0,0.0,79,179,258.0,3,0
3.0,10,0.0,0.0,2.0,0.0,114,265,379.0,3,0
3.0,11,0.0,0.0,2.0,0.0,114,314,505.0,3,0
3.0,12,0.0,0.0,2.0,0.1045,114,326,504.0,3,0
3.0,13,0.0,0.0,2.0,0.0896,114,388,626.0,3,0
3.0,14,0.0,0.0,1.0,0.1045,114,360,616.0,3,0
3.0,15,0.0,0.0,1.0,0.1045,114,370,624.0,3,0
3.0,16,0.0,0.0,1.0,0.1045,114,383,628.0,3,0
3.0,17,0.0,0.0,1.0,0.2239,114,368,556.0,3,0
3.0,18,0.0,0.0,1.0,0.1642,114,342,515.0,3,0
3.0,19,0.0,0.0,1.0,0.1642,114,342,522.0,3,0
3.0,20,0.0,0.0,1.0,0.1642,114,254,378.0,3,0
3.0,21,0.0,0.0,1.0,0.1045,88,257,345.0,3,0
3.0,22,0.0,0.0,1.0,0.194,55,136,191.0,3,0
3.0,23,0.0,0.0,1.0,0.1642,33,90,123.0,3,0
3.0,0,0.0,1.0,1.0,0.0896,11,36,47.0,3,0
3.0,1,0.0,1.0,1.0,0.194,7,20,27.0,3,0
3.0,2,0.0,1.0,2.0,0.0896,3,14,17.0,3,3
3.0,3,0.0,1.0,2.0,0.0896,0,2,2.0,3,3
3.0,4,0.0,1.0,2.0,0.1343,0,8,8.0,3,3
3.0,5,0.0,1.0,2.0,0.1343,3,48,51.0,3,3
3.0,6,0.0,1.0,2.0,0.0896,9,148,157.0,3,0
3.0,7,0.0,1.0,1.0,0.1343,17,404,421.0,3,0
3.0,8,0.0,1.0,1.0,0.1045,47,499,642.5,3,0
3.0,9,0.0,1.0,2.0,0.1343,57,288,345.0,3,0
3.0,10,0.0,1.0,2.0,0.0,63,137,200.0,3,0
3.0,11,0.0,1.0,2.0,0.1642,69,129,198.0,3,2
3.0,12,0.0,1.0,2.0,0.1642,109,205,314.0,3,2
3.0,13,0.0,1.0,2.0,0.1045,64,176,240.0,3,2
3.0,14,0.0,1.0,2.0,0.1642,82,189,271.0,3,2
3.0,15,0.0,1.0,1.0,0.194,76,205,281.0,3,2
3.0,16,0.0,1.0,1.0,0.1343,111,346,457.0,3,2
3.0,17,0.0,1.0,1.0,0.1343,87,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.1045,69,499,642.5,3,2
3.0,19,0.0,1.0,1.0,0.2537,94,488,582.0,3,2
3.0,20,0.0,1.0,1.0,0.1642,56,347,403.0,3,0
3.0,21,0.0,1.0,1.0,0.194,45,251,296.0,3,0
3.0,22,0.0,1.0,1.0,0.194,40,169,209.0,3,0
3.0,23,0.0,1.0,1.0,0.1642,16,98,114.0,3,0
3.0,0,0.0,1.0,1.0,0.1343,12,52,64.0,3,0
3.0,1,0.0,1.0,1.0,0.1642,7,10,17.0,3,0
3.0,2,0.0,1.0,1.0,0.1642,6,10,16.0,3,0
3.0,3,0.0,1.0,1.0,0.1642,1,5,6.0,3,0
3.0,4,0.0,1.0,1.0,0.0896,0,6,6.0,3,0
3.0,5,0.0,1.0,1.0,0.1045,5,45,50.0,3,0
3.0,6,0.0,1.0,1.0,0.1343,17,173,190.0,3,0
3.0,7,0.0,1.0,1.0,0.1642,24,492,516.0,3,0
3.0,8,0.0,1.0,1.0,0.194,49,499,642.5,3,0
3.0,9,0.0,1.0,1.0,0.0,40,299,339.0,3,2
3.0,10,0.0,1.0,1.0,0.2985,62,156,218.0,3,2
3.0,11,0.0,1.0,2.0,0.3284,45,156,201.0,3,2
3.0,12,0.0,1.0,2.0,0.2239,60,169,229.0,3,2
3.0,13,0.0,1.0,2.0,0.2985,73,200,273.0,3,2
3.0,14,0.0,1.0,2.0,0.2239,48,196,244.0,3,2
3.0,15,0.0,1.0,1.0,0.2985,73,212,285.0,3,2
3.0,16,0.0,1.0,1.0,0.2985,86,369,455.0,3,2
3.0,17,0.0,1.0,1.0,0.3284,94,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.3284,110,499,642.5,3,0
3.0,19,0.0,1.0,1.0,0.1642,109,499,632.0,3,0
3.0,20,0.0,1.0,1.0,0.1642,85,438,523.0,3,0
3.0,21,0.0,1.0,1.0,0.2239,53,325,378.0,3,0
3.0,22,0.0,1.0,1.0,0.2537,43,226,269.0,3,0
3.0,23,0.0,1.0,1.0,0.3284,38,154,192.0,3,2
3.0,0,0.0,1.0,1.0,0.2985,9,57,66.0,3,2
3.0,1,0.0,1.0,1.0,0.194,2,26,28.0,3,2
3.0,2,0.0,1.0,1.0,0.2239,1,11,12.0,3,0
3.0,3,0.0,1.0,1.0,0.2239,1,11,12.0,3,0
3.0,4,0.0,1.0,1.0,0.2239,0,4,4.0,3,0
3.0,5,0.0,1.0,1.0,0.1642,5,54,59.0,3,0
3.0,6,0.0,1.0,1.0,0.194,11,179,190.0,3,0
3.0,7,0.0,1.0,1.0,0.3284,34,473,507.0,3,2
3.0,8,0.0,1.0,1.0,0.2537,43,499,642.5,3,2
3.0,9,0.0,1.0,1.0,0.2985,65,277,342.0,3,2
3.0,10,0.0,1.0,1.0,0.0,68,163,231.0,3,2
3.0,11,0.0,1.0,1.0,0.0,79,202,281.0,3,2
3.0,12,0.0,1.0,1.0,0.0,77,233,310.0,3,2
3.0,13,0.0,1.0,1.0,0.1642,81,231,312.0,3,2
3.0,14,0.0,1.0,1.0,0.1343,88,159,247.0,3,1
3.0,15,0.0,1.0,1.0,0.0896,94,223,317.0,3,2
3.0,16,0.0,1.0,1.0,0.1642,91,393,484.0,3,1
3.0,17,0.0,1.0,1.0,0.0,114,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.1343,104,499,642.5,3,1
3.0,19,0.0,1.0,1.0,0.1343,114,499,642.5,3,2
3.0,20,0.0,1.0,1.0,0.1642,106,461,567.0,3,2
3.0,21,0.0,1.0,1.0,0.1343,71,326,397.0,3,2
3.0,22,0.0,1.0,1.0,0.1343,55,223,278.0,3,2
3.0,23,0.0,1.0,1.0,0.2985,52,187,239.0,3,2
3.0,0,0.0,1.0,1.0,0.194,27,65,92.0,3,0
3.0,1,0.0,1.0,1.0,0.2239,6,23,29.0,3,0
3.0,2,0.0,1.0,1.0,0.2537,5,16,21.0,3,0
3.0,3,0.0,1.0,1.0,0.2239,0,8,8.0,3,0
3.0,4,0.0,1.0,1.0,0.194,0,4,4.0,3,0
3.0,5,0.0,1.0,1.0,0.194,2,40,42.0,3,0
3.0,6,0.0,1.0,1.0,0.2537,16,165,181.0,3,0
3.0,7,0.0,1.0,1.0,0.2537,17,478,495.0,3,0
3.0,8,0.0,1.0,2.0,0.2537,49,499,642.5,3,0
3.0,9,0.0,1.0,2.0,0.1343,55,289,344.0,3,0
3.0,10,0.0,1.0,1.0,0.2239,79,143,222.0,3,0
3.0,11,0.0,1.0,1.0,0.2239,69,143,212.0,3,0
3.0,12,0.0,1.0,1.0,0.2537,73,206,279.0,3,2
3.0,13,0.0,1.0,1.0,0.2985,53,189,242.0,3,2
3.0,14,0.0,1.0,1.0,0.2537,62,151,213.0,3,2
3.0,15,0.0,1.0,1.0,0.2985,65,173,238.0,1,2
3.0,16,0.0,1.0,1.0,0.3881,62,312,374.0,1,2
3.0,17,0.0,1.0,1.0,0.4179,110,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.3582,73,499,642.5,1,2
3.0,19,0.0,1.0,1.0,0.3284,80,499,614.0,3,2
3.0,20,0.0,1.0,1.0,0.2537,47,399,446.0,3,2
3.0,21,0.0,1.0,1.0,0.5571182920248333,35,236,271.0,3,2
3.0,22,0.0,1.0,1.0,0.5571182920248333,33,201,234.0,3,2
3.0,23,0.0,1.0,1.0,0.1343,18,127,145.0,3,0
3.0,0,0.0,1.0,1.0,0.0,14,83,97.0,3,0
3.0,1,0.0,1.0,1.0,0.1045,12,42,54.0,3,0
3.0,2,0.0,1.0,1.0,0.1343,8,18,26.0,3,0
3.0,3,0.0,1.0,1.0,0.1642,3,9,12.0,3,0
3.0,4,0.0,1.0,1.0,0.0,3,5,8.0,3,0
3.0,5,0.0,1.0,1.0,0.0,3,34,37.0,3,0
3.0,6,0.0,1.0,1.0,0.0,10,129,139.0,3,0
3.0,7,0.0,1.0,1.0,0.194,13,397,410.0,3,0
3.0,8,0.0,1.0,1.0,0.0896,34,499,642.5,3,0
3.0,9,0.0,1.0,1.0,0.2836,34,329,363.0,3,2
3.0,10,0.0,1.0,1.0,0.0,85,146,231.0,3,2
3.0,11,0.0,1.0,1.0,0.3284,67,184,251.0,3,2
3.0,12,0.0,1.0,1.0,0.3582,92,207,299.0,3,2
3.0,13,0.0,1.0,1.0,0.2836,83,231,314.0,3,2
3.0,14,0.0,1.0,1.0,0.2985,105,221,326.0,3,2
3.0,15,0.0,1.0,1.0,0.2239,81,242,323.0,3,2
3.0,16,0.0,1.0,1.0,0.2239,80,419,499.0,3,2
3.0,17,0.0,1.0,1.0,0.2836,101,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.1642,100,499,622.0,3,2
3.0,19,0.0,1.0,1.0,0.194,93,423,516.0,3,2
3.0,20,0.0,1.0,1.0,0.1045,85,269,354.0,3,2
3.0,21,0.0,1.0,1.0,0.1045,71,189,260.0,3,2
3.0,22,0.0,1.0,1.0,0.1343,48,151,199.0,3,2
3.0,23,0.0,1.0,1.0,0.0,34,155,189.0,3,0
3.0,0,0.0,0.0,1.0,0.1343,21,170,191.0,3,0
3.0,1,0.0,0.0,1.0,0.0896,11,69,80.0,3,0
3.0,2,0.0,0.0,1.0,0.0,14,76,90.0,3,0
3.0,3,0.0,0.0,1.0,0.0,10,33,43.0,3,0
3.0,4,0.0,0.0,1.0,0.194,1,10,11.0,3,0
3.0,5,0.0,0.0,1.0,0.1642,4,10,14.0,3,0
3.0,6,0.0,0.0,1.0,0.1045,10,40,50.0,3,0
3.0,7,0.0,0.0,1.0,0.1343,18,58,76.0,3,0
3.0,8,0.0,0.0,1.0,0.1642,36,127,163.0,3,0
3.0,9,0.0,0.0,1.0,0.1045,110,227,337.0,3,2
3.0,10,0.0,0.0,1.0,0.2239,114,266,395.0,3,2
3.0,11,0.0,0.0,1.0,0.2239,114,295,457.0,3,2
3.0,12,0.0,0.0,1.0,0.2239,114,330,487.0,3,2
3.0,13,0.0,0.0,1.0,0.2836,114,325,498.0,3,2
3.0,14,0.0,0.0,1.0,0.2537,114,308,494.0,3,2
3.0,15,0.0,0.0,1.0,0.2836,114,291,497.0,3,2
3.0,16,0.0,0.0,1.0,0.2239,114,279,487.0,3,2
3.0,17,0.0,0.0,1.0,0.194,114,280,479.0,3,2
3.0,18,0.0,0.0,1.0,0.2836,114,330,481.0,3,2
3.0,19,0.0,0.0,1.0,0.0,114,223,338.0,3,0
3.0,20,0.0,0.0,1.0,0.2239,79,154,233.0,3,0
3.0,21,0.0,0.0,1.0,0.0896,94,206,300.0,3,0
3.0,22,0.0,0.0,1.0,0.0896,88,188,276.0,3,0
3.0,23,0.0,0.0,1.0,0.0896,52,156,208.0,3,0
3.0,0,0.0,0.0,1.0,0.1343,59,129,188.0,3,0
3.0,1,0.0,0.0,1.0,0.1045,49,109,158.0,3,0
3.0,2,0.0,0.0,1.0,0.1343,33,79,112.0,3,0
3.0,3,0.0,0.0,1.0,0.2239,18,37,55.0,3,0
3.0,4,0.0,0.0,1.0,0.194,2,11,13.0,3,0
3.0,5,0.0,0.0,1.0,0.194,3,14,17.0,3,0
3.0,6,0.0,0.0,1.0,0.1642,6,12,18.0,3,0
3.0,7,0.0,0.0,1.0,0.2537,4,36,40.0,3,0
3.0,8,0.0,0.0,1.0,0.2239,37,90,127.0,3,0
3.0,9,0.0,0.0,1.0,0.2537,64,162,226.0,3,0
3.0,10,0.0,0.0,1.0,0.0,114,258,381.0,3,0
3.0,11,0.0,0.0,1.0,0.2239,114,326,509.0,3,2
3.0,12,0.0,0.0,1.0,0.3284,114,357,511.0,3,2
3.0,13,0.0,0.0,1.0,0.2239,114,302,483.0,3,2
3.0,14,0.0,0.0,1.0,0.194,114,291,522.0,3,2
3.0,15,0.0,0.0,1.0,0.1343,114,306,501.0,3,2
3.0,16,0.0,0.0,1.0,0.1343,114,330,521.0,3,2
3.0,17,0.0,0.0,1.0,0.1642,114,367,531.0,3,2
3.0,18,0.0,0.0,1.0,0.2985,114,302,419.0,3,2
3.0,19,0.0,0.0,1.0,0.1642,114,300,443.0,3,2
3.0,20,0.0,0.0,1.0,0.1045,75,228,303.0,3,0
3.0,21,0.0,0.0,1.0,0.1343,72,199,271.0,3,0
3.0,22,0.0,0.0,1.0,0.1045,31,117,148.0,3,0
3.0,23,0.0,0.0,1.0,0.0,18,82,100.0,3,0
3.0,0,0.0,1.0,1.0,0.0896,12,46,58.0,3,0
3.0,1,0.0,1.0,1.0,0.0,4,15,19.0,3,0
3.0,2,0.0,1.0,1.0,0.0,2,6,8.0,3,0
3.0,3,0.0,1.0,1.0,0.0,0,3,3.0,3,0
3.0,4,0.0,1.0,1.0,0.0,0,5,5.0,3,0
3.0,5,0.0,1.0,1.0,0.1045,4,43,47.0,3,0
3.0,6,0.0,1.0,1.0,0.1642,6,155,161.0,3,0
3.0,7,0.0,1.0,1.0,0.0896,14,455,469.0,3,0
3.0,8,0.0,1.0,2.0,0.1045,31,499,642.5,3,0
3.0,9,0.0,1.0,2.0,0.0,34,259,293.0,3,0
3.0,10,0.0,1.0,2.0,0.2239,54,135,189.0,3,0
3.0,11,0.0,1.0,2.0,0.1343,69,146,215.0,3,2
3.0,12,0.0,1.0,2.0,0.1045,77,201,278.0,3,2
3.0,13,0.0,1.0,1.0,0.1642,57,169,226.0,3,2
3.0,14,0.0,1.0,1.0,0.2239,87,167,254.0,3,2
3.0,15,0.0,1.0,1.0,0.2537,51,185,236.0,3,2
3.0,16,0.0,1.0,1.0,0.2836,88,337,425.0,3,2
3.0,17,0.0,1.0,1.0,0.3284,62,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.4179,77,499,642.5,3,2
3.0,19,0.0,1.0,1.0,0.1642,81,499,642.5,3,2
3.0,20,0.0,1.0,1.0,0.2239,78,384,462.0,3,0
3.0,21,0.0,1.0,1.0,0.194,71,251,322.0,3,0
3.0,22,0.0,1.0,2.0,0.2239,47,183,230.0,3,0
3.0,23,0.0,1.0,1.0,0.194,34,116,150.0,3,0
3.0,0,0.0,1.0,1.0,0.1343,11,27,38.0,3,0
3.0,1,0.0,1.0,1.0,0.1343,3,18,21.0,3,0
3.0,2,0.0,1.0,1.0,0.1343,0,8,8.0,3,0
3.0,3,0.0,1.0,1.0,0.0896,1,5,6.0,3,0
3.0,4,0.0,1.0,1.0,0.0896,0,6,6.0,3,0
3.0,5,0.0,1.0,1.0,0.1642,5,40,45.0,3,0
3.0,6,0.0,1.0,1.0,0.1642,2,192,194.0,3,0
3.0,7,0.0,1.0,1.0,0.2239,21,492,513.0,3,0
3.0,8,0.0,1.0,1.0,0.1343,30,499,642.5,3,0
3.0,9,0.0,1.0,1.0,0.1045,31,302,333.0,3,0
3.0,10,0.0,1.0,1.0,0.0,73,154,227.0,3,0
3.0,11,0.0,1.0,1.0,0.0,54,170,224.0,3,2
3.0,12,0.0,1.0,1.0,0.0,50,198,248.0,3,2
3.0,13,0.0,1.0,1.0,0.2836,69,219,288.0,3,2
3.0,14,0.0,1.0,1.0,0.2836,72,188,260.0,3,2
3.0,15,0.0,1.0,1.0,0.1343,29,115,144.0,3,0
3.0,16,0.0,1.0,1.0,0.2239,66,336,402.0,3,2
3.0,17,0.0,1.0,1.0,0.2239,94,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.2836,99,499,642.5,3,2
3.0,19,0.0,1.0,3.0,0.3582,90,499,614.0,3,0
3.0,20,0.0,1.0,3.0,0.194,55,397,452.0,3,0
3.0,21,0.0,1.0,1.0,0.194,60,292,352.0,3,0
3.0,22,0.0,1.0,1.0,0.2537,33,224,257.0,3,0
3.0,23,0.0,1.0,2.0,0.1642,20,127,147.0,3,0
3.0,0,0.0,1.0,1.0,0.1642,3,44,47.0,3,0
3.0,1,0.0,1.0,1.0,0.0896,5,28,33.0,3,0
3.0,2,0.0,1.0,1.0,0.1045,0,13,13.0,3,0
3.0,3,0.0,1.0,1.0,0.1045,0,7,7.0,3,0
3.0,4,0.0,1.0,2.0,0.1343,1,3,4.0,3,0
3.0,5,0.0,1.0,2.0,0.1343,3,46,49.0,3,0
3.0,6,0.0,1.0,1.0,0.1343,6,179,185.0,3,0
3.0,7,0.0,1.0,2.0,0.1343,19,468,487.0,3,0
3.0,8,0.0,1.0,2.0,0.194,32,499,642.5,3,0
3.0,9,0.0,1.0,2.0,0.0896,34,316,350.0,3,0
3.0,10,0.0,1.0,1.0,0.0896,61,175,236.0,3,0
3.0,11,0.0,1.0,1.0,0.0896,54,180,234.0,3,2
3.0,12,0.0,1.0,1.0,0.1045,75,209,284.0,3,2
3.0,13,0.0,1.0,1.0,0.1642,59,221,280.0,3,2
3.0,14,0.0,1.0,1.0,0.1642,88,175,263.0,3,2
3.0,15,0.0,1.0,1.0,0.1642,89,206,295.0,3,2
3.0,16,0.0,1.0,1.0,0.2836,93,386,479.0,3,2
3.0,17,0.0,1.0,1.0,0.1642,103,499,642.5,3,2
3.0,18,0.0,1.0,3.0,0.2239,105,499,642.5,3,0
3.0,19,0.0,1.0,1.0,0.2537,88,499,642.5,3,0
3.0,20,0.0,1.0,1.0,0.1642,65,448,513.0,3,0
3.0,21,0.0,1.0,1.0,0.1343,36,284,320.0,3,0
3.0,22,0.0,1.0,1.0,0.1045,37,251,288.0,3,0
3.0,23,0.0,1.0,1.0,0.0,18,134,152.0,3,0
3.0,0,0.0,1.0,1.0,0.0,8,55,63.0,3,0
3.0,1,0.0,1.0,1.0,0.1045,6,36,42.0,3,0
3.0,2,0.0,1.0,1.0,0.0896,3,8,11.0,3,0
3.0,3,0.0,1.0,1.0,0.0,0,6,6.0,3,0
3.0,4,0.0,1.0,1.0,0.0,0,9,9.0,3,0
3.0,5,0.0,1.0,1.0,0.1343,4,37,41.0,3,0
3.0,6,0.0,1.0,1.0,0.0,6,177,183.0,3,0
3.0,7,0.0,1.0,1.0,0.0,21,452,473.0,3,0
3.0,8,0.0,1.0,1.0,0.1045,21,499,642.5,3,0
3.0,9,0.0,1.0,1.0,0.1045,31,312,343.0,3,0
3.0,10,0.0,1.0,1.0,0.0,51,130,181.0,3,2
3.0,11,0.0,1.0,1.0,0.1045,59,167,226.0,3,2
3.0,12,0.0,1.0,1.0,0.1343,56,230,286.0,3,2
3.0,13,0.0,1.0,1.0,0.2239,98,212,310.0,3,2
3.0,14,0.0,1.0,1.0,0.1343,54,171,225.0,3,2
3.0,15,0.0,1.0,1.0,0.4627,68,202,270.0,3,0
3.0,16,0.0,1.0,1.0,0.194,71,335,406.0,3,2
3.0,17,0.0,1.0,1.0,0.2537,90,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.2239,86,499,642.5,3,2
3.0,19,0.0,1.0,1.0,0.1642,98,499,607.0,3,0
3.0,20,0.0,1.0,1.0,0.0,51,376,427.0,3,0
3.0,21,0.0,1.0,1.0,0.2239,41,301,342.0,3,0
3.0,22,0.0,1.0,1.0,0.194,35,227,262.0,3,0
3.0,23,0.0,1.0,1.0,0.2537,25,152,177.0,3,0
3.0,0,0.0,1.0,1.0,0.194,15,56,71.0,3,0
3.0,1,0.0,1.0,1.0,0.194,11,32,43.0,3,0
3.0,2,0.0,1.0,1.0,0.2239,0,14,14.0,3,0
3.0,3,0.0,1.0,1.0,0.2239,1,5,6.0,3,0
3.0,4,0.0,1.0,1.0,0.2537,1,11,12.0,3,0
3.0,5,0.0,1.0,1.0,0.1642,2,35,37.0,3,0
3.0,6,0.0,1.0,1.0,0.2239,5,158,163.0,3,0
3.0,7,0.0,1.0,1.0,0.1045,25,396,421.0,3,0
3.0,8,0.0,1.0,1.0,0.1343,32,499,642.5,3,0
3.0,9,0.0,1.0,2.0,0.1045,69,327,396.0,3,0
3.0,10,0.0,1.0,2.0,0.194,82,167,249.0,3,2
3.0,11,0.0,1.0,2.0,0.2836,77,186,263.0,3,2
3.0,12,0.0,1.0,2.0,0.2985,95,243,338.0,3,2
3.0,13,0.0,1.0,2.0,0.2836,98,247,345.0,3,2
3.0,14,0.0,1.0,2.0,0.2537,102,229,331.0,3,2
3.0,15,0.0,1.0,1.0,0.2537,112,268,380.0,3,2
3.0,16,0.0,1.0,2.0,0.2239,112,380,492.0,3,2
3.0,17,0.0,1.0,2.0,0.2836,95,499,642.5,3,2
3.0,18,0.0,1.0,2.0,0.2537,98,499,642.5,3,2
3.0,19,0.0,1.0,2.0,0.2239,81,388,469.0,3,0
3.0,20,0.0,1.0,2.0,0.2239,89,300,389.0,3,0
3.0,21,0.0,1.0,2.0,0.194,54,224,278.0,3,0
3.0,22,0.0,1.0,1.0,0.2537,46,156,202.0,3,0
3.0,23,0.0,1.0,1.0,0.1343,26,170,196.0,3,0
3.0,0,0.0,0.0,1.0,0.1642,24,137,161.0,3,0
3.0,1,0.0,0.0,1.0,0.194,23,99,122.0,3,0
3.0,2,0.0,0.0,1.0,0.1343,20,64,84.0,3,0
3.0,3,0.0,0.0,1.0,0.1343,11,19,30.0,3,0
3.0,4,0.0,0.0,1.0,0.194,2,11,13.0,3,0
3.0,5,0.0,0.0,1.0,0.2239,1,16,17.0,3,0
3.0,6,0.0,0.0,1.0,0.2239,12,37,49.0,3,0
3.0,7,0.0,0.0,1.0,0.1642,18,49,67.0,3,0
3.0,8,0.0,0.0,1.0,0.194,49,132,181.0,3,0
3.0,9,0.0,0.0,1.0,0.2239,61,217,278.0,3,0
3.0,10,0.0,0.0,1.0,0.194,108,288,396.0,3,2
3.0,11,0.0,0.0,1.0,0.2537,114,315,470.0,3,2
3.0,12,0.0,0.0,1.0,0.3582,114,325,547.0,3,2
3.0,13,0.0,0.0,1.0,0.2985,114,332,527.0,3,2
3.0,14,0.0,0.0,1.0,0.3881,114,289,472.0,3,2
3.0,15,0.0,0.0,1.0,0.4179,114,284,489.0,3,2
3.0,16,0.0,0.0,1.0,0.2985,114,253,450.0,3,2
3.0,17,0.0,0.0,1.0,0.2985,114,313,492.0,3,2
3.0,18,0.0,0.0,1.0,0.3284,114,321,490.0,3,2
3.0,19,0.0,0.0,1.0,0.3582,114,264,397.0,3,2
3.0,20,0.0,0.0,1.0,0.2985,114,195,312.0,3,2
3.0,21,0.0,0.0,1.0,0.2537,96,193,289.0,3,2
3.0,22,0.0,0.0,1.0,0.2836,104,165,269.0,3,0
3.0,23,0.0,0.0,1.0,0.2985,61,161,222.0,3,0
3.0,0,0.0,0.0,1.0,0.2836,32,121,153.0,3,0
3.0,1,0.0,0.0,1.0,0.2537,8,79,87.0,3,0
3.0,2,0.0,0.0,1.0,0.2985,5,68,73.0,3,0
3.0,3,0.0,0.0,1.0,0.2537,9,32,41.0,3,0
3.0,4,0.0,0.0,1.0,0.2537,3,11,14.0,3,0
3.0,5,0.0,0.0,1.0,0.2537,1,18,19.0,3,0
3.0,6,0.0,0.0,1.0,0.2537,7,12,19.0,3,0
3.0,7,0.0,0.0,1.0,0.2985,18,50,68.0,3,0
3.0,8,0.0,0.0,1.0,0.3284,27,81,108.0,3,0
3.0,9,0.0,0.0,1.0,0.3582,61,168,229.0,3,2
3.0,10,0.0,0.0,1.0,0.4179,111,253,364.0,3,2
3.0,11,0.0,0.0,1.0,0.4179,114,282,437.0,3,2
3.0,12,0.0,0.0,1.0,0.5224,114,330,491.0,3,2
3.0,13,0.0,0.0,1.0,0.4627,114,315,523.0,3,2
3.0,14,0.0,0.0,1.0,0.4627,114,365,526.0,3,2
3.0,15,0.0,0.0,1.0,0.5224,114,286,450.0,3,2
3.0,16,0.0,0.0,1.0,0.2537,114,278,421.0,3,2
3.0,17,0.0,0.0,1.0,0.2537,114,260,382.0,3,2
3.0,18,0.0,0.0,3.0,0.1343,75,154,229.0,3,0
3.0,19,0.0,0.0,1.0,0.2239,46,139,185.0,3,0
3.0,20,0.0,0.0,1.0,0.1045,53,140,193.0,3,0
3.0,21,0.0,0.0,1.0,0.1045,51,157,208.0,3,0
3.0,22,0.0,0.0,1.0,0.0896,57,100,157.0,3,0
3.0,23,0.0,0.0,2.0,0.1642,29,58,87.0,3,0
3.0,0,0.0,1.0,2.0,0.0,9,24,33.0,3,0
3.0,1,0.0,1.0,1.0,0.0896,1,10,11.0,3,0
3.0,2,0.0,1.0,2.0,0.1343,0,5,5.0,3,0
3.0,3,0.0,1.0,3.0,0.0896,0,5,5.0,3,0
3.0,4,0.0,1.0,2.0,0.1343,3,8,11.0,3,0
3.0,5,0.0,1.0,1.0,0.194,2,23,25.0,3,0
3.0,6,0.0,1.0,2.0,0.2239,4,137,141.0,3,0
3.0,7,0.0,1.0,3.0,0.194,14,393,407.0,3,0
3.0,8,0.0,1.0,2.0,0.0,27,499,605.0,3,0
3.0,9,0.0,1.0,3.0,0.1642,28,248,276.0,3,0
3.0,10,0.0,1.0,1.0,0.2239,54,159,213.0,3,0
3.0,11,0.0,1.0,1.0,0.1343,108,152,260.0,3,0
3.0,12,0.0,1.0,2.0,0.0896,72,213,285.0,3,2
3.0,13,0.0,1.0,1.0,0.2239,85,204,289.0,3,2
3.0,14,0.0,1.0,1.0,0.0,99,188,287.0,3,2
3.0,15,0.0,1.0,1.0,0.1343,91,183,274.0,3,2
3.0,16,0.0,1.0,1.0,0.1045,88,363,451.0,3,2
3.0,17,0.0,1.0,1.0,0.0,112,499,642.5,3,2
3.0,18,0.0,1.0,1.0,0.1343,100,499,642.5,3,2
3.0,19,0.0,1.0,1.0,0.194,109,499,640.0,3,2
3.0,20,0.0,1.0,1.0,0.1642,89,368,457.0,3,0
3.0,21,0.0,1.0,1.0,0.194,72,245,317.0,3,0
3.0,22,0.0,1.0,1.0,0.0896,50,157,207.0,3,0
3.0,23,0.0,1.0,1.0,0.194,16,97,113.0,3,0
3.0,0,0.0,1.0,1.0,0.194,15,32,47.0,3,0
3.0,1,0.0,1.0,1.0,0.1343,2,16,18.0,3,0
3.0,2,0.0,1.0,1.0,0.1343,6,7,13.0,3,0
3.0,3,0.0,1.0,1.0,0.0,0,6,6.0,3,0
3.0,4,0.0,1.0,1.0,0.1343,2,7,9.0,3,0
3.0,5,0.0,1.0,1.0,0.1045,3,33,36.0,3,0
3.0,6,0.0,1.0,2.0,0.194,3,176,179.0,3,0
3.0,7,0.0,1.0,2.0,0.1343,21,481,502.0,3,0
3.0,8,0.0,1.0,2.0,0.1642,41,499,642.5,3,0
3.0,9,0.0,1.0,2.0,0.1343,44,283,327.0,3,0
3.0,10,0.0,1.0,2.0,0.1343,89,161,250.0,3,0
3.0,11,0.0,1.0,2.0,0.0896,84,130,214.0,3,0
3.0,12,0.0,1.0,2.0,0.1343,86,197,283.0,3,2
3.0,13,0.0,1.0,2.0,0.194,68,185,253.0,3,2
3.0,14,0.0,1.0,2.0,0.0,76,185,261.0,3,2
3.0,15,0.0,1.0,1.0,0.0,100,206,306.0,3,2
3.0,16,0.0,1.0,3.0,0.2836,101,344,445.0,3,0
3.0,17,0.0,1.0,2.0,0.1343,114,499,642.5,3,0
