season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day
3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,56,540,596,Tuesday
3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40,421,461,Tuesday
3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28,282,310,Tuesday
3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27,189,216,Tuesday
3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18,91,109,Tuesday
3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8,41,49,Wednesday
3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2,19,21,Wednesday
3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2,9,11,Wednesday
3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0,7,7,Wednesday
3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0,5,5,Wednesday
3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4,44,48,Wednesday
3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6,199,205,Wednesday
3,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,24,533,557,Wednesday
3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43,727,770,Wednesday
3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50,278,328,Wednesday
3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57,148,205,Wednesday
3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51,181,232,Wednesday
3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88,264,352,Wednesday
3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85,238,323,Wednesday
3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78,200,278,Wednesday
3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75,243,318,Wednesday
3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90,419,509,Wednesday
3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114,811,925,Wednesday
3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91,886,977,Wednesday
3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78,557,635,Wednesday
3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38,432,470,Wednesday
3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27,279,306,Wednesday
3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23,189,212,Wednesday
3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16,111,127,Wednesday
3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11,46,57,Thursday
3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6,22,28,Thursday
3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0.0,0,9,9,Thursday
3,1,9,3,0,4,1,1,0.52,0.5,0.83,0.0,2,9,11,Thursday
3,1,9,4,0,4,1,1,0.52,0.5,0.83,0.0,0,6,6,Thursday
3,1,9,5,0,4,1,1,0.52,0.5,0.83,0.0,3,54,57,Thursday
3,1,9,6,0,4,1,1,0.5,0.4848,0.82,0.0,9,186,195,Thursday
3,1,9,7,0,4,1,1,0.54,0.5152,0.77,0.0,22,549,571,Thursday
3,1,9,8,0,4,1,1,0.56,0.5303,0.73,0.0,33,725,758,Thursday
3,1,9,9,0,4,1,1,0.6,0.6061,0.64,0.0896,46,292,338,Thursday
3,1,9,10,0,4,1,1,0.64,0.6212,0.61,0.0896,63,149,212,Thursday
3,1,9,11,0,4,1,1,0.66,0.6212,0.5,0.1642,71,183,254,Thursday
3,1,9,12,0,4,1,1,0.68,0.6364,0.44,0.1045,57,240,297,Thursday
3,1,9,13,0,4,1,1,0.7,0.6364,0.42,0.0,60,223,283,Thursday
3,1,9,14,0,4,1,1,0.72,0.6515,0.39,0.1343,60,214,274,Thursday
3,1,9,15,0,4,1,1,0.72,0.6515,0.42,0.1045,99,253,352,Thursday
3,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,85,406,491,Thursday
3,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,97,787,884,Thursday
3,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,108,744,852,Thursday
3,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,80,594,674,Thursday
3,1,9,20,0,4,1,1,0.62,0.6061,0.69,0.1045,55,408,463,Thursday
3,1,9,21,0,4,1,1,0.62,0.6061,0.65,0.1045,26,291,317,Thursday
3,1,9,22,0,4,1,1,0.6,0.5909,0.69,0.1343,28,223,251,Thursday
3,1,9,23,0,4,1,1,0.58,0.5455,0.73,0.1045,33,137,170,Thursday
3,1,9,0,0,5,1,1,0.56,0.5303,0.73,0.0896,24,63,87,Friday
3,1,9,1,0,5,1,1,0.56,0.5303,0.73,0.0896,6,35,41,Friday
3,1,9,2,0,5,1,1,0.56,0.5303,0.73,0.0,7,23,30,Friday
3,1,9,3,0,5,1,1,0.54,0.5152,0.77,0.0,5,9,14,Friday
3,1,9,4,0,5,1,1,0.54,0.5152,0.77,0.0,1,11,12,Friday
3,1,9,5,0,5,1,1,0.54,0.5152,0.83,0.0,1,40,41,Friday
3,1,9,6,0,5,1,1,0.54,0.5152,0.88,0.0,8,144,152,Friday
3,1,9,7,0,5,1,2,0.56,0.5303,0.88,0.0,17,437,454,Friday
3,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,51,715,766,Friday
3,1,9,9,0,5,1,2,0.62,0.5909,0.78,0.1642,46,301,347,Friday
3,1,9,10,0,5,1,2,0.68,0.6364,0.65,0.0,75,171,246,Friday
3,1,9,11,0,5,1,2,0.68,0.6364,0.61,0.1045,84,196,280,Friday
3,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.194,119,290,409,Friday
3,1,9,13,0,5,1,2,0.7,0.6515,0.54,0.194,107,301,408,Friday
3,1,9,14,0,5,1,2,0.72,0.6515,0.45,0.1642,113,258,371,Friday
3,1,9,15,0,5,1,2,0.72,0.6667,0.48,0.1343,94,273,367,Friday
3,1,9,16,0,5,1,2,0.72,0.6667,0.51,0.0,109,454,563,Friday
3,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,137,757,894,Friday
3,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,116,692,808,Friday
3,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,83,496,579,Friday
3,1,9,20,0,5,1,1,0.66,0.6212,0.61,0.1045,67,337,404,Friday
3,1,9,21,0,5,1,1,0.64,0.6061,0.73,0.2239,42,270,312,Friday
3,1,9,22,0,5,1,1,0.62,0.5758,0.83,0.194,40,189,229,Friday
3,1,9,23,0,5,1,1,0.62,0.5909,0.78,0.0896,27,168,195,Friday
3,1,9,0,0,6,0,1,0.6,0.5606,0.83,0.1045,38,169,207,Saturday
3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0.0,8,101,109,Saturday
3,1,9,2,0,6,0,1,0.58,0.5455,0.78,0.1045,18,75,93,Saturday
3,1,9,3,0,6,0,1,0.6,0.5909,0.73,0.2537,6,31,37,Saturday
3,1,9,4,0,6,0,2,0.6,0.5909,0.69,0.3582,3,3,6,Saturday
3,1,9,5,0,6,0,1,0.58,0.5455,0.6,0.5224,1,15,16,Saturday
3,1,9,6,0,6,0,1,0.54,0.5152,0.49,0.4179,6,27,33,Saturday
3,1,9,7,0,6,0,1,0.54,0.5152,0.52,0.2836,10,63,73,Saturday
3,1,9,8,0,6,0,1,0.56,0.5303,0.49,0.4179,43,169,212,Saturday
3,1,9,9,0,6,0,1,0.6,0.6212,0.43,0.4179,79,263,342,Saturday
3,1,9,10,0,6,0,1,0.62,0.6212,0.41,0.3881,119,323,442,Saturday
3,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881,228,399,627,Saturday
3,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,287,419,706,Saturday
3,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194,327,377,704,Saturday
3,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284,325,390,715,Saturday
3,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836,312,342,654,Saturday
3,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239,350,433,783,Saturday
3,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,295,434,729,Saturday
3,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,232,382,614,Saturday
3,1,9,19,0,6,0,1,0.62,0.6212,0.41,0.1642,169,309,478,Saturday
3,1,9,20,0,6,0,1,0.6,0.6212,0.43,0.0896,89,241,330,Saturday
3,1,9,21,0,6,0,1,0.56,0.5303,0.52,0.1045,86,210,296,Saturday
3,1,9,22,0,6,0,1,0.56,0.5303,0.52,0.0,82,197,279,Saturday
3,1,9,23,0,6,0,1,0.54,0.5152,0.6,0.0,47,182,229,Saturday
3,1,9,0,0,0,0,1,0.54,0.5152,0.64,0.0,28,123,151,Sunday
3,1,9,1,0,0,0,1,0.54,0.5152,0.64,0.0,35,82,117,Sunday
3,1,9,2,0,0,0,1,0.52,0.5,0.63,0.0,27,62,89,Sunday
3,1,9,3,0,0,0,1,0.5,0.4848,0.68,0.0,10,38,48,Sunday
3,1,9,4,0,0,0,1,0.5,0.4848,0.72,0.0,2,6,8,Sunday
3,1,9,5,0,0,0,1,0.5,0.4848,0.72,0.0,3,10,13,Sunday
3,1,9,6,0,0,0,1,0.5,0.4848,0.72,0.0,9,26,35,Sunday
3,1,9,7,0,0,0,1,0.5,0.4848,0.77,0.1045,28,43,71,Sunday
3,1,9,8,0,0,0,1,0.54,0.5152,0.64,0.1642,34,94,128,Sunday
3,1,9,9,0,0,0,1,0.58,0.5455,0.6,0.1343,70,226,296,Sunday
3,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,160,330,490,Sunday
3,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,183,376,559,Sunday
3,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,188,468,656,Sunday
3,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,240,454,694,Sunday
3,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,225,410,635,Sunday
3,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,215,342,557,Sunday
3,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,194,402,596,Sunday
3,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,177,393,570,Sunday
3,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,120,361,481,Sunday
3,1,9,19,0,0,0,1,0.62,0.6212,0.5,0.1343,91,312,403,Sunday
3,1,9,20,0,0,0,1,0.6,0.6212,0.53,0.1045,57,267,324,Sunday
3,1,9,21,0,0,0,1,0.6,0.6212,0.56,0.1045,43,148,191,Sunday
3,1,9,22,0,0,0,1,0.56,0.5303,0.68,0.0896,18,109,127,Sunday
3,1,9,23,0,0,0,1,0.54,0.5152,0.68,0.1045,9,85,94,Sunday
3,1,9,0,0,1,1,1,0.54,0.5152,0.68,0.1642,14,31,45,Monday
3,1,9,1,0,1,1,1,0.52,0.5,0.72,0.0896,9,12,21,Monday
3,1,9,2,0,1,1,1,0.52,0.5,0.72,0.0,5,8,13,Monday
3,1,9,3,0,1,1,1,0.5,0.4848,0.77,0.0896,0,7,7,Monday
3,1,9,4,0,1,1,1,0.5,0.4848,0.77,0.0,2,9,11,Monday
3,1,9,5,0,1,1,1,0.48,0.4697,0.82,0.0896,1,44,45,Monday
3,1,9,6,0,1,1,1,0.48,0.4697,0.82,0.0,7,157,164,Monday
3,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,18,474,492,Monday
3,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,36,647,683,Monday
3,1,9,9,0,1,1,1,0.58,0.5455,0.68,0.1343,34,265,299,Monday
3,1,9,10,0,1,1,2,0.62,0.6061,0.65,0.194,73,129,202,Monday
3,1,9,11,0,1,1,2,0.62,0.6061,0.69,0.2239,61,191,252,Monday
3,1,9,12,0,1,1,2,0.62,0.6061,0.69,0.194,62,233,295,Monday
3,1,9,13,0,1,1,1,0.64,0.6061,0.65,0.2537,112,231,343,Monday
3,1,9,14,0,1,1,2,0.64,0.6061,0.65,0.2537,129,203,332,Monday
3,1,9,15,0,1,1,2,0.64,0.6061,0.65,0.2537,82,256,338,Monday
3,1,9,16,0,1,1,2,0.64,0.6061,0.69,0.2537,74,379,453,Monday
3,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,102,740,842,Monday
3,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,66,708,774,Monday
3,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,51,435,486,Monday
3,1,9,20,0,1,1,2,0.62,0.5909,0.73,0.1343,32,308,340,Monday
3,1,9,21,0,1,1,3,0.62,0.5758,0.83,0.2239,28,205,233,Monday
3,1,9,22,0,1,1,3,0.62,0.5758,0.83,0.2537,20,109,129,Monday
3,1,9,23,0,1,1,3,0.6,0.5152,0.94,0.2537,4,66,70,Monday
3,1,9,0,0,2,1,3,0.6,0.5152,0.94,0.2537,2,11,13,Tuesday
3,1,9,1,0,2,1,3,0.6,0.5152,0.94,0.194,0,5,5,Tuesday
3,1,9,2,0,2,1,3,0.6,0.5152,0.94,0.194,0,4,4,Tuesday
3,1,9,3,0,2,1,2,0.62,0.5455,0.94,0.2836,0,6,6,Tuesday
3,1,9,4,0,2,1,2,0.62,0.5455,0.94,0.3582,2,5,7,Tuesday
3,1,9,5,0,2,1,2,0.64,0.5758,0.89,0.3284,3,45,48,Tuesday
3,1,9,6,0,2,1,2,0.64,0.5758,0.89,0.3284,4,163,167,Tuesday
3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356,Tuesday
3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672,Tuesday
3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293,Tuesday
3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,30,130,160,Tuesday
3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,36,115,151,Tuesday
3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,16,72,88,Tuesday
3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,17,97,114,Tuesday
3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,27,116,143,Tuesday
3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,1,35,36,Tuesday
3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,19,122,141,Tuesday
3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,36,302,338,Tuesday
3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281,Tuesday
3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,22,302,324,Tuesday
3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290,Tuesday
3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,21,186,207,Tuesday
3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,14,137,151,Tuesday
3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67,78,Tuesday
3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,3,23,26,Wednesday
3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,0,12,12,Wednesday
3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,0,3,3,Wednesday
3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5,Wednesday
3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,0,10,10,Wednesday
3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,2,54,56,Wednesday
3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172,Wednesday
3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545,Wednesday
3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,39,758,797,Wednesday
3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,26,336,362,Wednesday
3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,23,169,192,Wednesday
3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247,Wednesday
3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,53,260,313,Wednesday
3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289,Wednesday
3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227,286,Wednesday
3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,57,254,311,Wednesday
3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,69,397,466,Wednesday
3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886,Wednesday
3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892,Wednesday
3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,72,539,611,Wednesday
3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409,Wednesday
3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349,Wednesday
3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229,Wednesday
3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,17,106,123,Wednesday
3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,12,46,58,Thursday
3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,4,14,18,Thursday
3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,2,9,11,Thursday
3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,0,6,6,Thursday
3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,0,6,6,Thursday
3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,4,52,56,Thursday
3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,9,161,170,Thursday
3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,20,514,534,Thursday
3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,44,746,790,Thursday
3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,25,330,355,Thursday
3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,33,157,190,Thursday
3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,37,206,243,Thursday
3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,57,233,290,Thursday
3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,68,268,336,Thursday
3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,76,222,298,Thursday
3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,60,231,291,Thursday
3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,72,385,457,Thursday
3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,91,885,976,Thursday
3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,119,781,900,Thursday
3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,69,534,603,Thursday
3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,57,360,417,Thursday
3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,28,246,274,Thursday
3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,35,252,287,Thursday
3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,17,137,154,Thursday
3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0.0,13,53,66,Friday
3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,11,38,49,Friday
3,1,9,2,0,5,1,1,0.52,0.5,0.72,0.0,6,8,14,Friday
3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,1,11,12,Friday
3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,1,9,10,Friday
3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0.0,2,47,49,Friday
3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,19,146,165,Friday
3,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,35,468,503,Friday
3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,31,726,757,Friday
3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,35,348,383,Friday
3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,44,181,225,Friday
3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,79,242,321,Friday
3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,84,305,389,Friday
3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,105,316,421,Friday
3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,113,299,412,Friday
3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,90,333,423,Friday
3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,103,464,567,Friday
3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,107,739,846,Friday
3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,106,699,805,Friday
3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,95,493,588,Friday
3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,54,315,369,Friday
3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,46,266,312,Friday
3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,47,248,295,Friday
3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,23,163,186,Friday
3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,32,140,172,Saturday
3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,18,106,124,Saturday
3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,10,73,83,Saturday
3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,6,39,45,Saturday
3,1,9,4,0,6,0,1,0.56,0.5303,0.83,0.2836,5,10,15,Saturday
3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,2,15,17,Saturday
3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,6,35,41,Saturday
3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,7,70,77,Saturday
3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,21,197,218,Saturday
3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,88,289,377,Saturday
3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,124,350,474,Saturday
3,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,189,437,626,Saturday
3,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,228,460,688,Saturday
3,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,273,434,707,Saturday
3,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,250,404,654,Saturday
3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,307,443,750,Saturday
3,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,253,427,680,Saturday
3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,195,451,646,Saturday
3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,171,427,598,Saturday
3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,99,308,407,Saturday
3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,76,249,325,Saturday
3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,59,202,261,Saturday
3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.194,59,180,239,Saturday
3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194,34,137,171,Saturday
4,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537,34,146,180,Sunday
4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,23,119,142,Sunday
4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,18,77,95,Sunday
4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,13,41,54,Sunday
4,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,1,9,10,Sunday
4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,1,5,6,Sunday
4,1,9,6,0,0,0,1,0.44,0.4394,0.62,0.2537,5,11,16,Sunday
4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,9,48,57,Sunday
4,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,38,137,175,Sunday
4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,71,205,276,Sunday
4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,138,351,489,Sunday
4,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,186,384,570,Sunday
4,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045,250,526,776,Sunday
4,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642,257,445,702,Sunday
4,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194,266,400,666,Sunday
4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,265,375,640,Sunday
4,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,254,437,691,Sunday
4,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,227,496,723,Sunday
4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,135,405,540,Sunday
4,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,82,331,413,Sunday
4,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,60,192,252,Sunday
4,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,51,145,196,Sunday
4,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,40,98,138,Sunday
4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,30,70,100,Sunday
4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194,10,54,64,Monday
4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,6,12,18,Monday
4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,0,8,8,Monday
4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,0,5,5,Monday
4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,0,8,8,Monday
4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,2,35,37,Monday
4,1,9,6,0,1,1,1,0.46,0.4545,0.59,0.0,6,162,168,Monday
4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,17,513,530,Monday
4,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,31,719,750,Monday
4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,42,286,328,Monday
4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,52,146,198,Monday
4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,71,167,238,Monday
4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,77,265,342,Monday
4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,80,248,328,Monday
4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0,77,226,303,Monday
4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,84,216,300,Monday
4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,99,417,516,Monday
4,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,89,809,898,Monday
4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,95,758,853,Monday
